Neighborho,Neighbor_1,Neighbor_2,Venue,Venue Lati,Venue Long,Venue Cate,CVEGEO,CVE_AGEB,CVE_ENT,CVE_LOC,CVE_MUN
TEPOPOTLA,19.362127920100001,-99.251762991099994,Los Tacos del Tlatoani,19.359269940470544,-99.255040064157640,Taco Place,"0901000010864","0864","09","0001","010"
TEPOPOTLA,19.362127920100001,-99.251762991099994,Tianguis Corpus,19.362923338320730,-99.247496452470855,Farmers Market,"0901000010864","0864","09","0001","010"
TEPOPOTLA,19.362127920100001,-99.251762991099994,Bodega Aurrerá Express,19.361716999999999,-99.250066000000004,Convenience Store,"0901000010864","0864","09","0001","010"
TEPOPOTLA,19.362127920100001,-99.251762991099994,Pane en Vía,19.359804125859757,-99.253301203177173,Restaurant,"0901000010864","0864","09","0001","010"
TEPOPOTLA,19.362127920100001,-99.251762991099994,"Carnitas ""El May""",19.362982674468071,-99.247886106268808,Mexican Restaurant,"0901000010864","0864","09","0001","010"
TEPOPOTLA,19.362127920100001,-99.251762991099994,Bendita Paleta,19.360898729375613,-99.254564631342703,Ice Cream Shop,"0901000010864","0864","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Sony Pictures Television,19.375399735841675,-99.257446652042447,Office,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,MINISO 名创优品,19.377134974290453,-99.254799150607397,Miscellaneous Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Olive Garden,19.376478056051916,-99.255474439191175,Italian Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Helados Santa Clara,19.377126850472482,-99.254518533368383,Ice Cream Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Teavana,19.377212574925345,-99.254611356680030,Tea Room,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Petco,19.376727298210561,-99.254396115803104,Pet Store,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Gandhi,19.377423069923093,-99.254322369067353,Bookstore,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Carl's Jr.,19.376897853505962,-99.255222508658932,Fast Food Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Patio Santa Fe,19.376981769709985,-99.254396849647463,Shopping Mall,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Starbucks,19.376652458489875,-99.254239974304568,Coffee Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Johnny Rockets,19.377100165280254,-99.254448311909854,Burger Joint,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Chuck E. Cheese Patio Santa Fe,19.376958007264346,-99.255656807957251,Pizza Place,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,New Balance,19.376961590175149,-99.255051741462140,Sporting Goods Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Cinépolis,19.377927000000000,-99.253881000000007,Movie Theater,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Cassava Roots,19.377266005909032,-99.254497168434611,Bubble Tea Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,La Casa del Pastor,19.376763932937994,-99.255659779042517,Mexican Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Limited Edition,19.377085832097201,-99.255048963473371,Toy / Game Store,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Sportium Club,19.377401862416704,-99.254519233243983,Gym,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Red Lobster,19.376375603085499,-99.255074671914997,Seafood Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Toks,19.376473979423753,-99.255048022764214,Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Nike Store (Patio Sante Fe),19.377341454131177,-99.254610039837388,Sporting Goods Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Food Truck Village,19.376344285638609,-99.260924355387900,Food Truck,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,PODeSUR®,19.376895302810233,-99.254082936442757,Spa,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Sushi Itto,19.377189245871200,-99.254326873681663,Sushi Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Starbucks,19.374154861932187,-99.258667056760629,Coffee Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Turin Choco Boutique,19.377137313172931,-99.253498411652942,Dessert Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Boston's The Gourmet Pizza,19.377264058105670,-99.254360240213515,New American Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Cielito Querido Café,19.377262550497019,-99.253493817047016,Coffee Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,IHOP,19.376947809874416,-99.254020904787509,Breakfast Spot,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,T.G.I Friday's,19.377339142191211,-99.254296365388015,American Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Starbucks,19.376504537111252,-99.256590823464748,Coffee Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Moyo,19.377400179847069,-99.254471566617696,Ice Cream Shop,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Which Wich? Superior Sándwiches,19.377038712538251,-99.253524895371939,Sandwich Place,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Sam's Club,19.377286045644208,-99.253962530770892,Warehouse Store,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,HP Gym,19.374918850203454,-99.258459407175536,Gym,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,CLUB TEN. health & fitness center,19.380365013132650,-99.256519106330629,Gym,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,The Home Depot,19.376694067341958,-99.254511010798979,Hardware Store,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Game Planet,19.377075778855222,-99.254685255672698,Toy / Game Store,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,HAUS FONDUE BISTRO,19.377191633643982,-99.254254696514423,Fondue Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Carter's,19.376871357228286,-99.254164309002888,Kids Store,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Big Bola Casinos,19.377055036200133,-99.253630037791808,Casino,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Walmart,19.377193115999876,-99.254027537588385,Big Box Store,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Sanborns Pabellón Bosques,19.378203241635401,-99.258061064567329,Mexican Restaurant,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Snack Sodexo Banamex,19.374227088608563,-99.259343849628863,Sandwich Place,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,7-Eleven,19.375987169930443,-99.259674887295006,Convenience Store,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Comfort Inn,19.375041166854142,-99.261279308923520,Bed & Breakfast,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Café d'Animo,19.374150418418800,-99.259157180786133,Café,"0901000011379","1379","09","0001","010"
PASEO DE LAS LOMAS-SAN GABRIEL,19.377143553700002,-99.257326461900007,Banabus Sante Fe-Juanacatlan,19.373967776546042,-99.259905477253625,Bus Station,"0901000011379","1379","09","0001","010"
PRESIDENTES 2DA (AMPL),19.374454735800001,-99.227611791699999,Taquería La Botanita,19.374847155135260,-99.223277648536865,Taco Place,"0901000011557","1557","09","0001","010"
PRESIDENTES 2DA (AMPL),19.374454735800001,-99.227611791699999,"Hamburguesas ""Chivis""",19.370979309082031,-99.228599548339844,Burger Joint,"0901000011557","1557","09","0001","010"
PRESIDENTES 2DA (AMPL),19.374454735800001,-99.227611791699999,El Calafate (Buffet Argentino),19.376378420928830,-99.223581848279636,Buffet,"0901000011557","1557","09","0001","010"
PRESIDENTES 2DA (AMPL),19.374454735800001,-99.227611791699999,Carnitas Nacho,19.371821000000001,-99.230726000000004,Taco Place,"0901000011557","1557","09","0001","010"
PRESIDENTES 2DA (AMPL),19.374454735800001,-99.227611791699999,Total Body fitness center,19.377244603311727,-99.231134718810253,Gym,"0901000011557","1557","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Tlacoyos,19.381774890782037,-99.240318941739105,Mexican Restaurant,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Tlacoyos Doña Lucy,19.382477573147238,-99.240374777923165,Food Truck,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,"Birria de Jalisco ""El paisa de polanco""",19.381996794185149,-99.240433483996853,Mexican Restaurant,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Lavanderia Relax,19.382785370730176,-99.237195948281112,Laundromat,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Antojos Mexicanos Paty,19.381714210256781,-99.240279605213431,Mexican Restaurant,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Mercado Santa Fe,19.381700831722000,-99.240268472456648,Farmers Market,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Tepoznieves,19.382940990422117,-99.236524040897606,Ice Cream Shop,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,BeerFactory,19.381760223972048,-99.240033862439830,Restaurant,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Mariscos Neto's (mercado santa fe),19.381998440315563,-99.240454028352147,Seafood Restaurant,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Hamburguesas Gaytan,19.382126587420707,-99.239090984610868,Burger Joint,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Domino's Pizza Pueblo Santa Fe,19.381264000000002,-99.240499999999997,Pizza Place,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Coppel Santa Fe,19.381711822396248,-99.239871522239213,Department Store,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Los raspas,19.379940739702832,-99.235510104336143,Ice Cream Shop,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Mix Up,19.379281981746953,-99.241830449111191,Record Shop,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Antojitos Mexicanos Mariela,19.381747000000001,-99.240380000000002,Mexican Restaurant,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Casa Club del Lago-La Loma,19.376955955483272,-99.241338007223192,Restaurant,"0901000010313","0313","09","0001","010"
LOS GAMITOS,19.379000681800001,-99.238585000100002,Carnitas El Azul,19.380849229106609,-99.241960324395066,Mexican Restaurant,"0901000010313","0313","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,MEXICO DF,19.397134445095151,-99.200367631133503,Scenic Lookout,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Tacos El Nacho,19.391106433350703,-99.201182524939057,Mexican Restaurant,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,tacos joshua,19.393167901570848,-99.197538707998561,BBQ Joint,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Las Delicias De Hidalgo,19.392232314048851,-99.199226406971675,Mexican Restaurant,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Los Caldos De Lupillo,19.392380344727716,-99.198982044751162,Soup Place,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Tacos De Carnitas Voy Y Vengo,19.392995488594934,-99.197883134402701,Taco Place,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Mercado Jose Maria Pino Suarez,19.397661505172408,-99.197793138893232,Restaurant,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Master gym,19.391375168890342,-99.200666876512628,Gym / Fitness Center,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Tortas El Chatin,19.392311950046992,-99.199089823979918,Burger Joint,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Lomas de Santo Domingo,19.394853000448308,-99.199702365791978,Outdoors & Recreation,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Expendio Bimbo,19.398285029854065,-99.200347261421697,Bakery,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Puesto de jugos,19.398256974165481,-99.200470396188877,Food Truck,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,CAMINANTE,19.396879072211142,-99.200136228836413,Rest Area,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Fuente de sodas,19.393555333436225,-99.203547999973622,Food Truck,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Terminal Central de Autobuses del Poniente,19.397063267616836,-99.199729408991303,Bus Station,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,El Paino,19.396158218383789,-99.204421997070312,Taco Place,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,"Abarrotes "" mota """,19.396482210191270,-99.204332293918824,Convenience Store,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Metro Observatorio,19.398325819209834,-99.200490403601734,Metro Station,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Pegaso,19.397315953983203,-99.198815353892613,Bus Station,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Bisquets de obregón avenida universidad,19.394484264550794,-99.205213957614745,Restaurant,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,Casa del Adulto Mayor COVE,19.398903585969855,-99.200556935284666,Recreation Center,"0901000010116","0116","09","0001","010"
LOMAS DE SANTO DOMINGO,19.395182081900000,-99.201622054699996,ETN Turistar de Lujo Corporativo,19.390942296796666,-99.203095842221259,Bus Station,"0901000010116","0116","09","0001","010"
LOMAS DE CENTENARIO (U HAB),19.356736709800000,-99.235050897299999,Taqueria El Cuñao,19.356713298297976,-99.236465481713736,Taco Place,"0901000010898","0898","09","0001","010"
LOMAS DE CENTENARIO (U HAB),19.356736709800000,-99.235050897299999,Carnitas El Güero,19.355912519684285,-99.238404964887920,Taco Place,"0901000010898","0898","09","0001","010"
LOMAS DE CENTENARIO (U HAB),19.356736709800000,-99.235050897299999,SUPERAMA,19.352720684966989,-99.235223319601829,Convenience Store,"0901000010898","0898","09","0001","010"
LOMAS DE CENTENARIO (U HAB),19.356736709800000,-99.235050897299999,Parque Centenario,19.356411403331627,-99.237463514247651,Park,"0901000010898","0898","09","0001","010"
LOMAS DE CENTENARIO (U HAB),19.356736709800000,-99.235050897299999,Tianguis Del Domingo Puerta Grande,19.357614626614073,-99.234959163785049,Market,"0901000010898","0898","09","0001","010"
LOMAS DE CENTENARIO (U HAB),19.356736709800000,-99.235050897299999,Mercado Puerta Domingos,19.356717000000000,-99.236553000000001,Market,"0901000010898","0898","09","0001","010"
LOMAS DE CENTENARIO (U HAB),19.356736709800000,-99.235050897299999,FarmaTik (farmacia bere),19.354483817933726,-99.235563053605205,Pharmacy,"0901000010898","0898","09","0001","010"
LOMAS DE CENTENARIO (U HAB),19.356736709800000,-99.235050897299999,El Bajon,19.360096211940292,-99.237252478767047,Burger Joint,"0901000010898","0898","09","0001","010"
CANUTILLO(AGUASCALIENTES),19.362344736899999,-99.232435938999998,Pizzeria Comemos Pizza,19.360419734190234,-99.228200117153236,Pizza Place,090100001224A,224A,"09","0001","010"
CANUTILLO(AGUASCALIENTES),19.362344736899999,-99.232435938999998,El Tremendo Tako,19.360127182972235,-99.228691495195022,Mexican Restaurant,090100001224A,224A,"09","0001","010"
CANUTILLO(AGUASCALIENTES),19.362344736899999,-99.232435938999998,Domino's Pizza,19.365422806062128,-99.231608837082149,Pizza Place,090100001224A,224A,"09","0001","010"
CANUTILLO(AGUASCALIENTES),19.362344736899999,-99.232435938999998,El Carboncito,19.359757559326550,-99.229404583509591,Burger Joint,090100001224A,224A,"09","0001","010"
AGUILAS PILARES,19.356166620500002,-99.203408541399995,D'gusto pastelería,19.359474780328966,-99.203064323450874,Bakery,"0901000011010","1010","09","0001","010"
AGUILAS PILARES,19.356166620500002,-99.203408541399995,El Greco,19.356822605388246,-99.205316728857980,Clothing Store,"0901000011010","1010","09","0001","010"
AGUILAS PILARES,19.356166620500002,-99.203408541399995,Khamsa,19.355296133878287,-99.200189144770292,Dance Studio,"0901000011010","1010","09","0001","010"
AGUILAS PILARES,19.356166620500002,-99.203408541399995,Instituto CreeSer,19.355296779030009,-99.199969097586802,Yoga Studio,"0901000011010","1010","09","0001","010"
