Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
LOMAS DE CENTENARIO (U HAB),19.3567367098,-99.2350508973,SUPERAMA,19.35272068496699,-99.23522331960183,Convenience Store
LOMAS DE CENTENARIO (U HAB),19.3567367098,-99.2350508973,Parque Centenario,19.356411403331627,-99.23746351424765,Park
LOMAS DE CENTENARIO (U HAB),19.3567367098,-99.2350508973,Tianguis Del Domingo Puerta Grande,19.357614626614073,-99.23495916378505,Market
LOMAS DE CENTENARIO (U HAB),19.3567367098,-99.2350508973,Quest Fitness,19.35712286443235,-99.23588346712042,Gym
LOMAS DE CENTENARIO (U HAB),19.3567367098,-99.2350508973,Mercado Puerta Domingos,19.356717,-99.236553,Market
LOMAS DE CENTENARIO (U HAB),19.3567367098,-99.2350508973,mariscos el crustaceo,19.356876490181026,-99.23619730963698,Seafood Restaurant
LOMAS DE CENTENARIO (U HAB),19.3567367098,-99.2350508973,El Bajon,19.36009621194029,-99.23725247876705,Burger Joint
LOMAS DE CENTENARIO (U HAB),19.3567367098,-99.2350508973,Oxxo Av. Centenario,19.354406392849395,-99.23881631888851,Convenience Store
CANUTILLO(AGUASCALIENTES),19.3623447369,-99.232435939,Pizzeria Comemos Pizza,19.360419734190234,-99.22820011715324,Pizza Place
CANUTILLO(AGUASCALIENTES),19.3623447369,-99.232435939,El Tremendo Tako,19.360127182972235,-99.22869149519502,Mexican Restaurant
CANUTILLO(AGUASCALIENTES),19.3623447369,-99.232435939,Domino's Pizza,19.365422806062128,-99.23160883708215,Pizza Place
CANUTILLO(AGUASCALIENTES),19.3623447369,-99.232435939,El Carboncito,19.35975755932655,-99.22940458350959,Burger Joint
AGUILAS PILARES,19.3561666205,-99.2034085414,D'gusto pastelería,19.359474780328966,-99.20306432345087,Bakery
AGUILAS PILARES,19.3561666205,-99.2034085414,El Greco,19.356822605388246,-99.20531672885798,Clothing Store
AGUILAS PILARES,19.3561666205,-99.2034085414,Khamsa,19.355296133878287,-99.20018914477029,Dance Studio
AGUILAS PILARES,19.3561666205,-99.2034085414,Instituto CreeSer,19.35529677903001,-99.1999690975868,Yoga Studio
AGUILAS PILARES,19.3561666205,-99.2034085414,Quesadillas Doña Sofi,19.360114877490016,-99.20419426566689,Mexican Restaurant
AGUILAS PILARES,19.3561666205,-99.2034085414,La Strada Ristorante,19.35799594206303,-99.19960457158258,Italian Restaurant
AGUILAS PILARES,19.3561666205,-99.2034085414,Lapa Lapa,19.3563148204384,-99.2032621763268,Food Court
AGUILAS PILARES,19.3561666205,-99.2034085414,Petco,19.359848,-99.20307,Pet Store
AGUILAS PILARES,19.3561666205,-99.2034085414,Bordados y Más,19.35935074618129,-99.20645887744128,Arts & Crafts Store
AGUILAS PILARES,19.3561666205,-99.2034085414,Quesadillas Espigones,19.357603,-99.203097,Mexican Restaurant
AGUILAS PILARES,19.3561666205,-99.2034085414,Starbucks,19.355570635287556,-99.19927508444904,Coffee Shop
AGUILAS PILARES,19.3561666205,-99.2034085414,La Bellota,19.357407912516052,-99.20319382617456,Bakery
AGUILAS PILARES,19.3561666205,-99.2034085414,Ay Mi Mazatlán,19.357994877516127,-99.19973723351869,BBQ Joint
AGUILAS PILARES,19.3561666205,-99.2034085414,Los Picositos,19.356758140166527,-99.19893253263133,Mexican Restaurant
AGUILAS PILARES,19.3561666205,-99.2034085414,Superama,19.35824553962174,-99.20656081220838,Convenience Store
AGUILAS PILARES,19.3561666205,-99.2034085414,Jardín Las Flores,19.355566646034966,-99.20020807515712,Garden
AGUILAS PILARES,19.3561666205,-99.2034085414,La Castaña,19.358243,-99.20624,Bakery
AGUILAS PILARES,19.3561666205,-99.2034085414,Oxxo,19.356952541873362,-99.19883433698277,Grocery Store
AGUILAS PILARES,19.3561666205,-99.2034085414,ESPACIO SUR *Plaza Boutique*,19.357998840535053,-99.19972652706281,Shopping Mall
AGUILAS PILARES,19.3561666205,-99.2034085414,Las Delicias de Don Miguelon,19.355374347684887,-99.20280933380126,Mexican Restaurant
AGUILAS PILARES,19.3561666205,-99.2034085414,Café Parroquia,19.357970360399342,-99.19978346307776,Café
JALALPA TEPITO,19.3758735843,-99.2365782269,Campo De Futbol Jalalpa,19.374624128492567,-99.23717672257521,Soccer Field
JALALPA TEPITO,19.3758735843,-99.2365782269,Maná,19.372898886031756,-99.23675465366453,Seafood Restaurant
JALALPA TEPITO,19.3758735843,-99.2365782269,Panadería Santa Fe,19.379999589722555,-99.23554913293073,Bakery
JALALPA TEPITO,19.3758735843,-99.2365782269,Mercado Jalalpa,19.377504747979554,-99.2323220272103,Farmers Market
EL BATAN,19.3547272963,-99.2591508007,Mr. Burro,19.35653153885867,-99.2598032533298,Burrito Place
EL BATAN,19.3547272963,-99.2591508007,Tacos El Vikingo,19.35662362342863,-99.26053077260251,Mexican Restaurant
EL BATAN,19.3547272963,-99.2591508007,Tortas Vikingo,19.356672846631977,-99.26060486095966,Mexican Restaurant
EL BATAN,19.3547272963,-99.2591508007,El sazoncito,19.356595797235467,-99.2597988524798,Restaurant
EL BATAN,19.3547272963,-99.2591508007,Santa Fe Garden🍻,19.35700162073943,-99.25841699997267,Cocktail Bar
EL BATAN,19.3547272963,-99.2591508007,Tacos el May,19.356768796730023,-99.25884218230411,Taco Place
EL BATAN,19.3547272963,-99.2591508007,El Refugio,19.357006072998047,-99.2585678100586,Taco Place
EL BATAN,19.3547272963,-99.2591508007,Gimnasio ITESM,19.358089514920884,-99.2584171191827,College Gym
EL BATAN,19.3547272963,-99.2591508007,fonda el fogon,19.358147177149828,-99.25631282906528,Restaurant
EL BATAN,19.3547272963,-99.2591508007,"Parque Ecologico Tarango ""Casa De Paja""",19.354071571241168,-99.25451050817718,Trail
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,Museo PF,19.393193857021252,-99.21833728341122,Museum
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,3ª Sección del Bosque de Chapultepec,19.39748021237067,-99.22005223697239,Park
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,El Sol,19.397060399377008,-99.21748117237793,Taco Place
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,Gimnasio SSP,19.3964947519109,-99.21914041977924,Gym
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,Fonda La Cueva,19.3977004269647,-99.2172536906185,Southern / Soul Food Restaurant
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,Oxxo,19.397128514192993,-99.2161065845641,Convenience Store
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,OXXO,19.39713075305352,-99.21437734077864,Convenience Store
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,Comedor PF Constituyentes,19.393896852319813,-99.21988682255258,Coffee Shop
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,Roll & Fish,19.397373,-99.21732,Sushi Restaurant
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,"Oxxo, Belén De Las Flores",19.394962625184313,-99.21809383870203,Convenience Store
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,Comedor Secretaria de Hacienda,19.397290482692313,-99.21594073752556,Mexican Restaurant
BELEN DE LAS FLORES,19.3956318995,-99.2170290842,Atlantis Delfinario,19.3988333574231,-99.21834810319312,Zoo Exhibit
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Starbucks,19.340862046199085,-99.25203983659827,Coffee Shop
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Club de Tenis Axomiatla,19.34323367697684,-99.25445470540254,Tennis Court
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Los Bisquets Bisquets Obregón,19.34114297462946,-99.25225075034126,Mexican Restaurant
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Vista al Bosque | Golf Park,19.346027828512476,-99.24980182442566,Golf Course
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Femme Homme,19.341207339810758,-99.25232615199585,Salon / Barbershop
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Tacos Don Manolito,19.341136811707024,-99.25231941373264,Taco Place
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Parque Axomiatla,19.34178125320356,-99.25235643559566,Park
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Ameyalli F.C Stadium,19.341273608774202,-99.25272271401481,Soccer Field
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Pitch & Putt | Golf Santa Fe,19.34692372959378,-99.24937438459,Golf Course
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,9Round Kickboxing,19.34202490521706,-99.25354685837411,Boxing Gym
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Oxxo Axomiatla,19.341189727930047,-99.25230490820387,Miscellaneous Shop
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Plaza Axomiatla,19.34116758719237,-99.25229165699726,Miscellaneous Shop
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Taco Inn,19.339604246850925,-99.25107423610318,Taco Place
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Vips,19.341671534571464,-99.2485545359658,Diner
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Urbanathlon Mexico,19.34574190813958,-99.24940685642242,Racetrack
LOMAS DE AXOMIATLA,19.3431828476,-99.2519763127,Pista Corredores Tarango,19.346855686850358,-99.25142554761241,Trail
